account_id,customer_id,country_code,legal_entity,account_type,product_code,currency_code,current_balance,available_balance,credit_limit,minimum_balance,interest_rate,account_status,freeze_reason,branch_code,product_name,open_date,close_date,last_activity_date,cycle_day,is_deleted,created_at,updated_at
ACC_0000318,CUST_000265,MY,MY_BANK,credit_card,CC_MC_GOLD,MYR,21920.94,17379.06,39300.0,1965.0,0.18,active,,BR567,Mastercard Gold,2020-05-12,,2025-10-20,12,0,2020-05-12 09:00:00,2025-12-31 23:59:59
ACC_0000319,CUST_000265,MY,MY_BANK,credit_card,CC_MC_GOLD,MYR,18225.49,9774.51,28000.0,1400.0,0.18,active,,BR455,Mastercard Gold,2024-09-05,,2025-11-24,21,0,2024-09-05 09:00:00,2025-12-31 23:59:59
ACC_0000320,CUST_000266,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,2503.91,4196.09,6700.0,335.0,0.22,active,,BR791,Mastercard Standard,2022-03-27,,2025-12-25,16,0,2022-03-27 09:00:00,2025-12-31 23:59:59
ACC_0000321,CUST_000267,MY,MY_BANK,credit_card,CC_MC_GOLD,MYR,12182.19,25117.81,37300.0,1865.0,0.18,active,,BR871,Mastercard Gold,2021-06-12,,2025-12-15,15,0,2021-06-12 09:00:00,2025-12-31 23:59:59
ACC_0000322,CUST_000268,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,3295.75,1704.25,5000.0,250.0,0.24,active,,BR862,Visa Classic Card,2021-10-11,,2025-12-21,27,0,2021-10-11 09:00:00,2025-12-31 23:59:59
ACC_0000323,CUST_000269,MY,MY_BANK,credit_card,CC_VISA_GOLD,MYR,14692.66,22207.34,36900.0,1845.0,0.18,active,,BR206,Visa Gold Card,2023-02-17,,2025-12-02,17,0,2023-02-17 09:00:00,2025-12-31 23:59:59
ACC_0000324,CUST_000269,MY,MY_BANK,credit_card,CC_VISA_GOLD,MYR,21079.81,18520.19,39600.0,1980.0,0.18,active,,BR442,Visa Gold Card,2021-12-08,,2025-12-23,26,0,2021-12-08 09:00:00,2025-12-31 23:59:59
ACC_0000325,CUST_000270,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,6001.95,9098.05,15100.0,755.0,0.22,active,,BR804,Mastercard Standard,2023-04-19,,2025-11-24,14,0,2023-04-19 09:00:00,2025-12-31 23:59:59
ACC_0000326,CUST_000271,MY,MY_BANK,credit_card,CC_VISA_GOLD,MYR,26377.91,35422.09,61800.0,3090.0,0.18,active,,BR607,Visa Gold Card,2021-12-01,,2025-12-26,4,0,2021-12-01 09:00:00,2025-12-31 23:59:59
ACC_0000327,CUST_000272,MY,MY_BANK,credit_card,CC_VISA_GOLD,MYR,4675.5,6924.5,11600.0,580.0,0.18,active,,BR124,Visa Gold Card,2021-09-21,,2025-10-27,7,0,2021-09-21 09:00:00,2025-12-31 23:59:59
ACC_0000328,CUST_000272,MY,MY_BANK,credit_card,CC_VISA_GOLD,MYR,3733.59,8566.41,12300.0,615.0,0.18,active,,BR466,Visa Gold Card,2020-02-09,,2025-11-04,14,0,2020-02-09 09:00:00,2025-12-31 23:59:59
ACC_0000329,CUST_000273,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,6703.02,10596.98,17300.0,865.0,0.24,active,,BR729,Visa Classic Card,2022-07-20,,2025-12-16,21,0,2022-07-20 09:00:00,2025-12-31 23:59:59
ACC_0000330,CUST_000274,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,5185.33,8614.67,13800.0,690.0,0.22,active,,BR888,Mastercard Standard,2022-12-16,,2025-11-25,18,0,2022-12-16 09:00:00,2025-12-31 23:59:59
ACC_0000331,CUST_000275,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,4718.8,7381.2,12100.0,605.0,0.22,active,,BR184,Mastercard Standard,2023-02-16,,2025-11-18,3,0,2023-02-16 09:00:00,2025-12-31 23:59:59
ACC_0000332,CUST_000275,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,4596.21,3403.79,8000.0,400.0,0.24,active,,BR665,Visa Classic Card,2021-10-16,,2025-10-11,10,0,2021-10-16 09:00:00,2025-12-31 23:59:59
ACC_0000333,CUST_000276,MY,MY_BANK,credit_card,CC_MC_WORLD,MYR,28162.87,85637.13,113800.0,5690.0,0.15,active,,BR618,Mastercard World,2021-10-28,,2025-12-25,1,0,2021-10-28 09:00:00,2025-12-31 23:59:59
ACC_0000334,CUST_000277,MY,MY_BANK,credit_card,CC_VISA_PLATINUM,MYR,36768.4,39431.6,76200.0,3810.0,0.15,active,,BR220,Visa Platinum Card,2024-11-24,,2025-10-09,19,0,2024-11-24 09:00:00,2025-12-31 23:59:59
ACC_0000335,CUST_000278,MY,MY_BANK,credit_card,CC_MC_WORLD,MYR,30994.51,58405.49,89400.0,4470.0,0.15,active,,BR212,Mastercard World,2021-01-10,,2025-12-11,14,0,2021-01-10 09:00:00,2025-12-31 23:59:59
ACC_0000336,CUST_000279,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,4510.85,9389.15,13900.0,695.0,0.24,active,,BR485,Visa Classic Card,2023-12-26,,2025-12-06,25,0,2023-12-26 09:00:00,2025-12-31 23:59:59
ACC_0000337,CUST_000280,MY,MY_BANK,credit_card,CC_VISA_GOLD,MYR,13808.67,11691.33,25500.0,1275.0,0.18,active,,BR218,Visa Gold Card,2023-04-23,,2025-11-26,23,0,2023-04-23 09:00:00,2025-12-31 23:59:59
ACC_0000338,CUST_000280,MY,MY_BANK,credit_card,CC_VISA_GOLD,MYR,11631.64,8768.36,20400.0,1020.0,0.18,active,,BR913,Visa Gold Card,2024-10-01,,2025-11-16,12,0,2024-10-01 09:00:00,2025-12-31 23:59:59
ACC_0000339,CUST_000281,MY,MY_BANK,credit_card,CC_VISA_GOLD,MYR,10329.09,30470.91,40800.0,2040.0,0.18,active,,BR532,Visa Gold Card,2023-01-09,,2025-11-18,23,0,2023-01-09 09:00:00,2025-12-31 23:59:59
ACC_0000340,CUST_000282,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,12457.02,10942.98,23400.0,1170.0,0.24,active,,BR124,Visa Classic Card,2023-07-17,,2025-10-05,4,0,2023-07-17 09:00:00,2025-12-31 23:59:59
ACC_0000341,CUST_000282,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,9847.93,8652.07,18500.0,925.0,0.24,active,,BR589,Visa Classic Card,2023-11-18,,2025-11-18,9,0,2023-11-18 09:00:00,2025-12-31 23:59:59
ACC_0000342,CUST_000283,MY,MY_BANK,credit_card,CC_VISA_PLATINUM,MYR,21086.29,74813.71,95900.0,4795.0,0.15,active,,BR500,Visa Platinum Card,2021-03-10,,2025-10-24,23,0,2021-03-10 09:00:00,2025-12-31 23:59:59
ACC_0000343,CUST_000283,MY,MY_BANK,credit_card,CC_VISA_PLATINUM,MYR,52929.28,36170.72,89100.0,4455.0,0.15,active,,BR109,Visa Platinum Card,2020-09-22,,2025-11-19,17,0,2020-09-22 09:00:00,2025-12-31 23:59:59
ACC_0000344,CUST_000284,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,6050.81,3549.19,9600.0,480.0,0.24,active,,BR319,Visa Classic Card,2021-04-22,,2025-11-16,16,0,2021-04-22 09:00:00,2025-12-31 23:59:59
ACC_0000345,CUST_000285,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,4558.17,12741.83,17300.0,865.0,0.22,active,,BR174,Mastercard Standard,2024-03-28,,2025-10-16,17,0,2024-03-28 09:00:00,2025-12-31 23:59:59
ACC_0000346,CUST_000285,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,11551.82,16848.18,28400.0,1420.0,0.24,active,,BR870,Visa Classic Card,2022-04-27,,2025-11-14,2,0,2022-04-27 09:00:00,2025-12-31 23:59:59
ACC_0000347,CUST_000286,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,910.91,789.09,1700.0,85.0,0.22,active,,BR330,Mastercard Standard,2022-07-15,,2025-12-27,28,0,2022-07-15 09:00:00,2025-12-31 23:59:59
ACC_0000348,CUST_000287,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,8511.84,5788.16,14300.0,715.0,0.24,active,,BR713,Visa Classic Card,2023-11-28,,2025-12-06,8,0,2023-11-28 09:00:00,2025-12-31 23:59:59
ACC_0000349,CUST_000288,MY,MY_BANK,credit_card,CC_MC_WORLD,MYR,21955.07,79944.93,101900.0,5095.0,0.15,active,,BR891,Mastercard World,2020-09-03,,2025-12-25,5,0,2020-09-03 09:00:00,2025-12-31 23:59:59
ACC_0000350,CUST_000289,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,5965.1,7834.9,13800.0,690.0,0.22,active,,BR415,Mastercard Standard,2022-05-27,,2025-12-20,11,0,2022-05-27 09:00:00,2025-12-31 23:59:59
ACC_0000351,CUST_000290,MY,MY_BANK,credit_card,CC_MC_GOLD,MYR,15063.23,8636.77,23700.0,1185.0,0.18,active,,BR776,Mastercard Gold,2024-12-18,,2025-12-20,20,0,2024-12-18 09:00:00,2025-12-31 23:59:59
ACC_0000352,CUST_000291,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,5839.12,4860.88,10700.0,535.0,0.24,active,,BR357,Visa Classic Card,2022-09-17,,2025-12-21,3,0,2022-09-17 09:00:00,2025-12-31 23:59:59
ACC_0000353,CUST_000292,MY,MY_BANK,credit_card,CC_MC_GOLD,MYR,9543.2,20856.8,30400.0,1520.0,0.18,active,,BR296,Mastercard Gold,2022-04-19,,2025-10-12,10,0,2022-04-19 09:00:00,2025-12-31 23:59:59
ACC_0000354,CUST_000293,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,3418.97,4881.03,8300.0,415.0,0.22,active,,BR804,Mastercard Standard,2021-10-26,,2025-10-26,25,0,2021-10-26 09:00:00,2025-12-31 23:59:59
ACC_0000355,CUST_000294,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,5823.16,7676.84,13500.0,675.0,0.22,active,,BR753,Mastercard Standard,2024-03-04,,2025-12-24,10,0,2024-03-04 09:00:00,2025-12-31 23:59:59
ACC_0000356,CUST_000295,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,12821.52,8378.48,21200.0,1060.0,0.22,active,,BR681,Mastercard Standard,2022-04-13,,2025-11-23,9,0,2022-04-13 09:00:00,2025-12-31 23:59:59
ACC_0000357,CUST_000295,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,5382.01,5317.99,10700.0,535.0,0.22,active,,BR168,Mastercard Standard,2022-02-13,,2025-12-13,1,0,2022-02-13 09:00:00,2025-12-31 23:59:59
ACC_0000358,CUST_000296,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,6606.56,2893.44,9500.0,475.0,0.22,active,,BR372,Mastercard Standard,2024-05-17,,2025-12-14,7,0,2024-05-17 09:00:00,2025-12-31 23:59:59
ACC_0000359,CUST_000296,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,4937.06,6162.94,11100.0,555.0,0.24,active,,BR243,Visa Classic Card,2020-08-14,,2025-11-11,4,0,2020-08-14 09:00:00,2025-12-31 23:59:59
ACC_0000360,CUST_000297,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,2563.03,8336.97,10900.0,545.0,0.22,active,,BR198,Mastercard Standard,2020-09-18,,2025-11-05,26,0,2020-09-18 09:00:00,2025-12-31 23:59:59
ACC_0000361,CUST_000297,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,5778.62,5121.38,10900.0,545.0,0.22,active,,BR383,Mastercard Standard,2020-01-04,,2025-11-20,24,0,2020-01-04 09:00:00,2025-12-31 23:59:59
ACC_0000362,CUST_000298,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,5771.05,5728.95,11500.0,575.0,0.24,active,,BR666,Visa Classic Card,2022-09-12,,2025-10-05,1,0,2022-09-12 09:00:00,2025-12-31 23:59:59
ACC_0000363,CUST_000299,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,14272.64,9027.36,23300.0,1165.0,0.24,active,,BR684,Visa Classic Card,2021-09-20,,2025-10-06,3,0,2021-09-20 09:00:00,2025-12-31 23:59:59
ACC_0000364,CUST_000300,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,3650.99,7649.01,11300.0,565.0,0.22,active,,BR277,Mastercard Standard,2023-04-08,,2025-11-20,6,0,2023-04-08 09:00:00,2025-12-31 23:59:59
ACC_0000365,CUST_000301,MY,MY_BANK,credit_card,CC_MC_GOLD,MYR,7176.78,6223.22,13400.0,670.0,0.18,active,,BR556,Mastercard Gold,2023-10-28,,2025-12-28,13,0,2023-10-28 09:00:00,2025-12-31 23:59:59
ACC_0000366,CUST_000302,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,4136.25,5663.75,9800.0,490.0,0.24,active,,BR123,Visa Classic Card,2021-12-13,,2025-12-25,13,0,2021-12-13 09:00:00,2025-12-31 23:59:59
ACC_0000367,CUST_000302,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,6418.94,7981.06,14400.0,720.0,0.22,active,,BR730,Mastercard Standard,2024-06-11,,2025-10-16,17,0,2024-06-11 09:00:00,2025-12-31 23:59:59
ACC_0000368,CUST_000303,MY,MY_BANK,credit_card,CC_MC_GOLD,MYR,22344.99,18155.01,40500.0,2025.0,0.18,active,,BR513,Mastercard Gold,2024-12-22,,2025-11-06,26,0,2024-12-22 09:00:00,2025-12-31 23:59:59
ACC_0000369,CUST_000304,MY,MY_BANK,credit_card,CC_MC_GOLD,MYR,12975.31,27024.69,40000.0,2000.0,0.18,active,,BR802,Mastercard Gold,2022-04-13,,2025-12-16,1,0,2022-04-13 09:00:00,2025-12-31 23:59:59
ACC_0000370,CUST_000304,MY,MY_BANK,credit_card,CC_VISA_GOLD,MYR,25082.1,16717.9,41800.0,2090.0,0.18,active,,BR602,Visa Gold Card,2023-10-12,,2025-11-13,1,0,2023-10-12 09:00:00,2025-12-31 23:59:59
ACC_0000371,CUST_000305,MY,MY_BANK,credit_card,CC_MC_GOLD,MYR,7367.91,15132.09,22500.0,1125.0,0.18,active,,BR272,Mastercard Gold,2021-05-12,,2025-11-16,6,0,2021-05-12 09:00:00,2025-12-31 23:59:59
ACC_0000372,CUST_000306,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,7913.32,12786.68,20700.0,1035.0,0.24,active,,BR812,Visa Classic Card,2021-02-23,,2025-10-03,20,0,2021-02-23 09:00:00,2025-12-31 23:59:59
ACC_0000373,CUST_000306,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,5927.44,2972.56,8900.0,445.0,0.24,active,,BR385,Visa Classic Card,2023-03-10,,2025-10-28,14,0,2023-03-10 09:00:00,2025-12-31 23:59:59
ACC_0000374,CUST_000307,MY,MY_BANK,credit_card,CC_VISA_PLATINUM,MYR,34564.36,87435.64,122000.0,6100.0,0.15,active,,BR686,Visa Platinum Card,2020-04-28,,2025-10-20,2,0,2020-04-28 09:00:00,2025-12-31 23:59:59
ACC_0000375,CUST_000308,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,7381.09,3618.91,11000.0,550.0,0.24,active,,BR178,Visa Classic Card,2021-04-01,,2025-10-20,23,0,2021-04-01 09:00:00,2025-12-31 23:59:59
ACC_0000376,CUST_000309,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,6250.29,15349.71,21600.0,1080.0,0.24,active,,BR256,Visa Classic Card,2020-08-18,,2025-11-24,6,0,2020-08-18 09:00:00,2025-12-31 23:59:59
ACC_0000377,CUST_000309,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,7653.79,13446.21,21100.0,1055.0,0.24,active,,BR158,Visa Classic Card,2021-05-17,,2025-10-17,17,0,2021-05-17 09:00:00,2025-12-31 23:59:59
ACC_0000378,CUST_000310,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,7666.2,4633.8,12300.0,615.0,0.24,active,,BR385,Visa Classic Card,2021-10-27,,2025-11-19,26,0,2021-10-27 09:00:00,2025-12-31 23:59:59
ACC_0000379,CUST_000311,MY,MY_BANK,credit_card,CC_MC_GOLD,MYR,20988.15,16711.85,37700.0,1885.0,0.18,active,,BR239,Mastercard Gold,2021-11-20,,2025-10-03,13,0,2021-11-20 09:00:00,2025-12-31 23:59:59
ACC_0000380,CUST_000312,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,9142.69,13857.31,23000.0,1150.0,0.22,active,,BR632,Mastercard Standard,2024-12-13,,2025-12-15,21,0,2024-12-13 09:00:00,2025-12-31 23:59:59
ACC_0000381,CUST_000312,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,11220.17,13079.83,24300.0,1215.0,0.22,active,,BR137,Mastercard Standard,2023-03-17,,2025-11-05,26,0,2023-03-17 09:00:00,2025-12-31 23:59:59
ACC_0000382,CUST_000313,MY,MY_BANK,credit_card,CC_MC_GOLD,MYR,20344.98,10855.02,31200.0,1560.0,0.18,active,,BR598,Mastercard Gold,2023-07-10,,2025-11-01,11,0,2023-07-10 09:00:00,2025-12-31 23:59:59
ACC_0000383,CUST_000313,MY,MY_BANK,credit_card,CC_VISA_GOLD,MYR,20681.27,14518.73,35200.0,1760.0,0.18,active,,BR867,Visa Gold Card,2021-08-28,,2025-12-26,25,0,2021-08-28 09:00:00,2025-12-31 23:59:59
ACC_0000384,CUST_000314,MY,MY_BANK,credit_card,CC_MC_GOLD,MYR,7536.44,28663.56,36200.0,1810.0,0.18,active,,BR829,Mastercard Gold,2021-08-09,,2025-11-13,15,0,2021-08-09 09:00:00,2025-12-31 23:59:59
ACC_0000385,CUST_000314,MY,MY_BANK,credit_card,CC_MC_GOLD,MYR,26589.62,35010.38,61600.0,3080.0,0.18,active,,BR402,Mastercard Gold,2023-01-08,,2025-10-21,4,0,2023-01-08 09:00:00,2025-12-31 23:59:59
ACC_0000386,CUST_000315,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,18469.12,10230.88,28700.0,1435.0,0.22,active,,BR624,Mastercard Standard,2023-02-20,,2025-11-12,27,0,2023-02-20 09:00:00,2025-12-31 23:59:59
ACC_0000387,CUST_000316,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,3072.1,5327.9,8400.0,420.0,0.24,active,,BR862,Visa Classic Card,2022-09-06,,2025-10-04,5,0,2022-09-06 09:00:00,2025-12-31 23:59:59
ACC_0000388,CUST_000317,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,3062.53,6837.47,9900.0,495.0,0.22,active,,BR917,Mastercard Standard,2024-06-01,,2025-11-13,11,0,2024-06-01 09:00:00,2025-12-31 23:59:59
ACC_0000389,CUST_000318,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,2186.94,7513.06,9700.0,485.0,0.22,active,,BR543,Mastercard Standard,2024-10-04,,2025-11-25,16,0,2024-10-04 09:00:00,2025-12-31 23:59:59
ACC_0000390,CUST_000319,MY,MY_BANK,credit_card,CC_VISA_GOLD,MYR,15603.91,40796.09,56400.0,2820.0,0.18,active,,BR839,Visa Gold Card,2023-06-22,,2025-12-15,24,0,2023-06-22 09:00:00,2025-12-31 23:59:59
ACC_0000391,CUST_000320,MY,MY_BANK,credit_card,CC_VISA_GOLD,MYR,12105.59,28494.41,40600.0,2030.0,0.18,active,,BR145,Visa Gold Card,2024-07-09,,2025-11-08,2,0,2024-07-09 09:00:00,2025-12-31 23:59:59
ACC_0000392,CUST_000321,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,3918.18,9281.82,13200.0,660.0,0.24,active,,BR100,Visa Classic Card,2021-07-18,,2025-12-09,7,0,2021-07-18 09:00:00,2025-12-31 23:59:59
ACC_0000393,CUST_000322,MY,MY_BANK,credit_card,CC_VISA_GOLD,MYR,15270.1,19329.9,34600.0,1730.0,0.18,active,,BR216,Visa Gold Card,2020-04-15,,2025-10-22,16,0,2020-04-15 09:00:00,2025-12-31 23:59:59
ACC_0000394,CUST_000323,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,7035.24,3164.76,10200.0,510.0,0.22,active,,BR859,Mastercard Standard,2023-05-19,,2025-12-18,27,0,2023-05-19 09:00:00,2025-12-31 23:59:59
ACC_0000395,CUST_000323,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,5071.82,4428.18,9500.0,475.0,0.22,active,,BR896,Mastercard Standard,2024-09-22,,2025-11-26,20,0,2024-09-22 09:00:00,2025-12-31 23:59:59
ACC_0000396,CUST_000324,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,7965.43,15734.57,23700.0,1185.0,0.24,active,,BR705,Visa Classic Card,2024-05-16,,2025-12-13,2,0,2024-05-16 09:00:00,2025-12-31 23:59:59
ACC_0000397,CUST_000325,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,5061.57,5538.43,10600.0,530.0,0.22,active,,BR655,Mastercard Standard,2021-04-15,,2025-10-04,23,0,2021-04-15 09:00:00,2025-12-31 23:59:59
ACC_0000398,CUST_000326,MY,MY_BANK,credit_card,CC_MC_GOLD,MYR,6142.19,10657.81,16800.0,840.0,0.18,active,,BR167,Mastercard Gold,2020-04-06,,2025-12-16,22,0,2020-04-06 09:00:00,2025-12-31 23:59:59
ACC_0000399,CUST_000327,MY,MY_BANK,credit_card,CC_VISA_GOLD,MYR,19597.55,27502.45,47100.0,2355.0,0.18,active,,BR415,Visa Gold Card,2023-08-01,,2025-11-12,4,0,2023-08-01 09:00:00,2025-12-31 23:59:59
ACC_0000400,CUST_000328,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,7892.11,11707.89,19600.0,980.0,0.22,active,,BR444,Mastercard Standard,2021-05-08,,2025-12-26,6,0,2021-05-08 09:00:00,2025-12-31 23:59:59
ACC_0000401,CUST_000328,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,12281.35,7318.65,19600.0,980.0,0.24,active,,BR653,Visa Classic Card,2020-02-03,,2025-12-01,5,0,2020-02-03 09:00:00,2025-12-31 23:59:59
ACC_0000402,CUST_000329,MY,MY_BANK,credit_card,CC_VISA_GOLD,MYR,12504.91,49695.09,62200.0,3110.0,0.18,active,,BR795,Visa Gold Card,2021-01-05,,2025-11-27,12,0,2021-01-05 09:00:00,2025-12-31 23:59:59
ACC_0000403,CUST_000330,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,6464.4,3535.6,10000.0,500.0,0.22,active,,BR729,Mastercard Standard,2022-02-02,,2025-12-03,2,0,2022-02-02 09:00:00,2025-12-31 23:59:59
ACC_0000404,CUST_000331,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,11384.98,7215.02,18600.0,930.0,0.24,active,,BR956,Visa Classic Card,2023-02-09,,2025-12-10,20,0,2023-02-09 09:00:00,2025-12-31 23:59:59
ACC_0000405,CUST_000331,MY,MY_BANK,credit_card,CC_VISA_CLASSIC,MYR,3966.75,5233.25,9200.0,460.0,0.24,active,,BR608,Visa Classic Card,2022-03-21,,2025-12-17,4,0,2022-03-21 09:00:00,2025-12-31 23:59:59
ACC_0000406,CUST_000332,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,2954.63,5045.37,8000.0,400.0,0.22,active,,BR413,Mastercard Standard,2021-12-16,,2025-11-12,17,0,2021-12-16 09:00:00,2025-12-31 23:59:59
ACC_0000407,CUST_000333,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,5747.88,12352.12,18100.0,905.0,0.22,active,,BR252,Mastercard Standard,2022-11-11,,2025-10-08,15,0,2022-11-11 09:00:00,2025-12-31 23:59:59
ACC_0000408,CUST_000334,MY,MY_BANK,credit_card,CC_VISA_GOLD,MYR,10137.38,5762.62,15900.0,795.0,0.18,active,,BR175,Visa Gold Card,2021-02-15,,2025-10-05,24,0,2021-02-15 09:00:00,2025-12-31 23:59:59
ACC_0000409,CUST_000335,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,11466.06,9033.94,20500.0,1025.0,0.22,active,,BR665,Mastercard Standard,2023-07-04,,2025-12-22,22,0,2023-07-04 09:00:00,2025-12-31 23:59:59
ACC_0000410,CUST_000336,MY,MY_BANK,credit_card,CC_MC_WORLD,MYR,58248.42,52051.58,110300.0,5515.0,0.15,active,,BR150,Mastercard World,2022-03-13,,2025-10-12,3,0,2022-03-13 09:00:00,2025-12-31 23:59:59
ACC_0000411,CUST_000337,MY,MY_BANK,credit_card,CC_MC_GOLD,MYR,7674.62,9425.38,17100.0,855.0,0.18,active,,BR935,Mastercard Gold,2023-12-28,,2025-11-15,5,0,2023-12-28 09:00:00,2025-12-31 23:59:59
ACC_0000412,CUST_000337,MY,MY_BANK,credit_card,CC_MC_GOLD,MYR,18062.27,8537.73,26600.0,1330.0,0.18,active,,BR268,Mastercard Gold,2024-12-06,,2025-10-28,26,0,2024-12-06 09:00:00,2025-12-31 23:59:59
ACC_0000413,CUST_000338,MY,MY_BANK,credit_card,CC_MC_WORLD,MYR,52341.51,23058.49,75400.0,3770.0,0.15,active,,BR607,Mastercard World,2021-01-05,,2025-10-17,20,0,2021-01-05 09:00:00,2025-12-31 23:59:59
ACC_0000414,CUST_000339,MY,MY_BANK,credit_card,CC_VISA_PLATINUM,MYR,55498.76,39301.24,94800.0,4740.0,0.15,active,,BR102,Visa Platinum Card,2022-12-11,,2025-12-12,11,0,2022-12-11 09:00:00,2025-12-31 23:59:59
ACC_0000415,CUST_000340,MY,MY_BANK,credit_card,CC_VISA_PLATINUM,MYR,25550.41,21749.59,47300.0,2365.0,0.15,active,,BR727,Visa Platinum Card,2024-05-17,,2025-11-17,19,0,2024-05-17 09:00:00,2025-12-31 23:59:59
ACC_0000416,CUST_000340,MY,MY_BANK,credit_card,CC_VISA_PLATINUM,MYR,47174.0,36226.0,83400.0,4170.0,0.15,active,,BR651,Visa Platinum Card,2020-08-24,,2025-12-18,10,0,2020-08-24 09:00:00,2025-12-31 23:59:59
ACC_0000417,CUST_000341,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,1546.29,5853.71,7400.0,370.0,0.22,active,,BR999,Mastercard Standard,2024-11-26,,2025-10-16,27,0,2024-11-26 09:00:00,2025-12-31 23:59:59
ACC_0000418,CUST_000342,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,12903.68,7996.32,20900.0,1045.0,0.22,active,,BR139,Mastercard Standard,2021-08-09,,2025-11-21,28,0,2021-08-09 09:00:00,2025-12-31 23:59:59
ACC_0000419,CUST_000343,MY,MY_BANK,credit_card,CC_MC_GOLD,MYR,14286.9,16413.1,30700.0,1535.0,0.18,active,,BR102,Mastercard Gold,2020-04-27,,2025-11-08,13,0,2020-04-27 09:00:00,2025-12-31 23:59:59
ACC_0000420,CUST_000344,MY,MY_BANK,credit_card,CC_VISA_GOLD,MYR,18647.74,10052.26,28700.0,1435.0,0.18,active,,BR755,Visa Gold Card,2023-01-17,,2025-12-26,25,0,2023-01-17 09:00:00,2025-12-31 23:59:59
ACC_0000421,CUST_000345,MY,MY_BANK,credit_card,CC_VISA_GOLD,MYR,12360.3,27939.7,40300.0,2015.0,0.18,active,,BR498,Visa Gold Card,2024-05-25,,2025-10-28,8,0,2024-05-25 09:00:00,2025-12-31 23:59:59
ACC_0000422,CUST_000346,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,4682.01,10917.99,15600.0,780.0,0.22,active,,BR121,Mastercard Standard,2023-02-11,,2025-12-08,16,0,2023-02-11 09:00:00,2025-12-31 23:59:59
ACC_0000423,CUST_000347,MY,MY_BANK,credit_card,CC_MC_STANDARD,MYR,3536.98,3063.02,6600.0,330.0,0.22,active,,BR470,Mastercard Standard,2023-03-14,,2025-10-24,6,0,2023-03-14 09:00:00,2025-12-31 23:59:59
